date,recorded_animal,role,clusterID,r_fr_slope_pull_rt_all,p_fr_slope_pull_rt_all,r_fr_slope_social_evidence_all,p_fr_slope_social_evidence_all
20240606,kanga,leader,138,-0.5577534388449454,9.286247668544201e-09,0.15570739214228588,0.1405284851253824
20240606,kanga,leader,226,-0.3392924537672986,0.0010016199980733937,0.1353889891432834,0.20069450749017712
20240606,kanga,leader,292,-0.05999441926274766,0.5721363617595162,-0.05465800764669849,0.6068456586648648
20240606,kanga,leader,306,-0.509884162357437,2.4387229035198514e-07,0.09955877537408712,0.34776324751112386
20240606,kanga,leader,307,-0.41488713076849343,4.333400237902186e-05,0.1319915485557281,0.21233223693953396
20240606,kanga,leader,309,-0.6433692417652361,6.095332352922769e-12,0.14585242459097852,0.16774097546875194
20240606,kanga,leader,311,-0.5697270012678226,3.773243185016309e-09,0.21091874507528713,0.044764603624900715
20240606,kanga,leader,313,-0.6104666804568373,1.3220599561778607e-10,0.17343488353440983,0.10016024686787976
20240606,kanga,leader,315,-0.48602750500364167,1.040174324811877e-06,-0.0176657322393148,0.8679966549353632
20240606,kanga,leader,319,-0.38220059455562566,0.00018508985257935669,-0.008427678888645332,0.9368059705605332
20240606,kanga,leader,321,-0.5161714069247597,1.6331143452780826e-07,0.03923855971332306,0.7119191561301863
20240606,kanga,leader,323,-0.4467687108448994,9.028917520444215e-06,0.12536968565419232,0.23637491470172453
20240606,kanga,leader,325,-0.5541119356489667,1.2127022173240962e-08,-0.04409810477223519,0.6781010231064709
20240606,kanga,leader,327,-0.5415984589515739,2.9626755721504857e-08,0.07158087259253007,0.5001433444519148
20240606,kanga,leader,329,-0.5965939361867818,4.3630046427641935e-10,0.2651687112263233,0.011078019109041043
20240606,kanga,leader,331,-0.5568398835393289,9.932320670971912e-09,0.014313186234189812,0.8928819069617171
20240606,kanga,leader,333,-0.5405877607929422,3.1792911874734015e-08,0.06957062576562695,0.5122863680601097
20240606,kanga,leader,335,-0.44288121617595666,1.102575051799102e-05,0.1441181273563562,0.1729073958542398
20240606,kanga,leader,337,-0.4127602308287473,4.784972976406748e-05,0.01276308923614243,0.9044246089316124
20240606,kanga,leader,339,-0.5038187863252587,3.563530737965413e-07,-0.01878238671065167,0.8597351961193199
20240606,kanga,leader,341,-0.4914636140390858,7.546286391168402e-07,0.21351535640928426,0.04213864104698666
20240606,kanga,leader,343,-0.5722939030809611,3.096126663412378e-09,0.0649360376303492,0.5408467344857892
20240606,kanga,leader,345,-0.39824334585668614,9.248942021977914e-05,0.19976344399144905,0.057635327214638675
20240606,kanga,leader,347,-0.5996160627196081,3.3801395219848427e-10,0.13850443034221202,0.1904314835244168
20240606,kanga,leader,349,-0.36589219551403634,0.00036156612168322216,-0.01036651417733963,0.9223088456512051
20240606,kanga,leader,351,-0.3779111553889558,0.0002214904532941024,4.739896241539969e-05,0.999644217991208
20240808,kanga,follower,8,-0.5541811796663139,1.1678961535113732e-07,0.3440886210614221,0.0019029264763735841
20240808,kanga,follower,48,-0.38477450617210773,0.0004630548688488494,0.2243739776634886,0.04682089753272744
20240808,kanga,follower,54,-0.3533429171728425,0.0014020450508846702,0.2896673914421498,0.00961569475372154
20240808,kanga,follower,58,-0.3439273373521094,0.001912929502860928,0.25356482307952394,0.02414604462767213
20240808,kanga,follower,64,-0.5768061615895368,2.6428222678378948e-08,0.35997189723748874,0.0011201424988186456
20240808,kanga,follower,109,-0.5657969438916977,5.522285818880644e-08,0.3827020331846045,0.0004998730050186634
20240808,kanga,follower,129,-0.5243587566215495,7.051801571985535e-07,-0.050642453286328916,0.6575993820984558
20240808,kanga,follower,137,-0.32610088882570026,0.003358401387787794,-0.04034579707992168,0.724066504901
20240808,kanga,follower,155,-0.4482851929536276,3.427354477059182e-05,0.2870956841242966,0.01030751095864035
20240808,kanga,follower,166,-0.5624238949059774,6.884335342021004e-08,0.2356851295343939,0.03652992876958943
20240808,kanga,follower,173,-0.4897974414121357,4.621477673323681e-06,0.05669691380600851,0.6196824737532609
20240808,kanga,follower,207,-0.5062074655172564,1.9420149820595038e-06,0.2765505958660024,0.013618251950299634
20240808,kanga,follower,219,-0.33484524463542226,0.00255864290271008,0.17744538477235622,0.11770641514970612
20240808,kanga,follower,223,-0.26487440027099635,0.01832267536758318,0.06989896509227583,0.5404568090506869
20240808,kanga,follower,225,-0.3676436292645848,0.0008586806082383333,0.11771403716149668,0.3015169000495282
20240808,kanga,follower,250,-0.4806309132582117,7.35841303650233e-06,0.14356866451735423,0.20684893525858508
20240808,kanga,follower,255,-0.37316452531291033,0.0007062967469412584,0.18956952752557882,0.09427137382647362
20240808,kanga,follower,263,-0.3429660513585029,0.0019735377417316635,0.2845187053777896,0.011043912609894674
20240808,kanga,follower,264,-0.45505749477723245,2.515360423632371e-05,0.32706189662908175,0.0032607392635502254
20240808,kanga,follower,290,-0.20633967856179117,0.06808528323742523,0.1365221520882403,0.2302477509215465
20240808,kanga,follower,295,-0.39832613015351254,0.00027727955283015065,0.1813725330426969,0.10967016675844542
20240808,kanga,follower,303,-0.28029009309416647,0.012351716063750287,0.0637122876203199,0.5769616647374609
20240808,kanga,follower,304,-0.3804968415087764,0.0005419709629129874,0.2094817318348329,0.06390353706603637
20240808,kanga,follower,306,-0.2696326899206805,0.016259550504153574,0.1286273743226408,0.2585846069335761
20240812,kanga,follower,1,-0.49279936857394047,1.4654882725105924e-05,-0.19607846548395147,0.10377831414747601
20240812,kanga,follower,56,-0.5435844814292845,1.1571132571575878e-06,0.0030165680989114874,0.9802272275378271
20240812,kanga,follower,57,-0.4304240090421928,0.00019986543254294338,0.14711702642360766,0.22423932524838322
20240812,kanga,follower,61,-0.542384661864973,1.234635679613244e-06,-0.07710469685357031,0.5257975156571103
20240812,kanga,follower,101,-0.3764281276592265,0.001319378507412304,0.07722209567587726,0.5251655800782696
20240812,kanga,follower,110,-0.4366269913800295,0.00015756833124170436,-0.14020299066503186,0.24701515275035044
20240812,kanga,follower,124,-0.5272902184896737,2.733511181121729e-06,-0.04800503584172056,0.6931124154637368
20240812,kanga,follower,131,-0.4627276753229791,5.501954205719292e-05,0.08299609120888314,0.4945613732536614
20240812,kanga,follower,132,-0.43207217932947956,0.00018771193659287486,-0.3299039975061361,0.005286802603113098
20240812,kanga,follower,147,-0.48472671602292955,2.1161294238911085e-05,0.022944952988493056,0.8504537854202172
20240812,kanga,follower,160,-0.41076707118664046,0.0004122639862792197,-0.023515962266184784,0.846776693943478
20240812,kanga,follower,165,-0.41051566516045385,0.00041598148989980605,-0.16070110299642715,0.18385829804408524
20240812,kanga,follower,211,-0.4140654567997608,0.0003662212936067817,-0.029688995918307898,0.8072484937243308
20240812,kanga,follower,216,-0.5072626894472304,7.409880282046344e-06,0.050722725875730235,0.6766753486562157
20240812,kanga,follower,222,-0.29106975700316573,0.014501338138444649,0.007533125694454246,0.9506483039140856
20240812,kanga,follower,223,-0.3242717769686294,0.0061696291221050486,0.1235857283975296,0.3080659708913129
20240812,kanga,follower,234,-0.41159930977405634,0.0004001731501310472,-0.04883526169493536,0.6880756336453501
20240812,kanga,follower,241,-0.4321564031179876,0.00018710950572214805,-0.023617780381301898,0.8461213626075368
20240812,kanga,follower,251,-0.3944474214828392,0.0007278250023335714,0.07890731673810238,0.5161364356732717
20240812,kanga,follower,255,-0.23536356241979145,0.04983411240529274,0.18832213005872092,0.11846450549891474
20240812,kanga,follower,271,-0.18462534689448876,0.12600195277328735,-0.17452961240488063,0.14844551144130047
20240812,kanga,follower,284,-0.41926362848575255,0.0003031179276758266,0.09840413112645459,0.4176795782473432
20240812,kanga,follower,293,-0.45785154502905295,6.74089158338301e-05,0.05927680122374826,0.6259433971616646
20240813,kanga,leader,8,-0.4048350821104292,0.04470444038458895,0.18373998855562562,0.3793008262212389
20240813,kanga,leader,40,-0.39519127785753805,0.050556634248648355,0.512090522152743,0.00887153326293923
20240813,kanga,leader,53,-0.266367344779032,0.1980754838693211,-0.02954438855190697,0.8885103990507048
20240813,kanga,leader,54,-0.3155644784113326,0.1243882641227918,0.018185054198140115,0.931246155834545
20240813,kanga,leader,55,-0.4700319095568022,0.017744489694065266,0.3767551672832275,0.0633946982224716
20240813,kanga,leader,59,-0.3001754887989588,0.14486647457788038,0.24410919357308497,0.2396135372739261
20240813,kanga,leader,66,-0.5171511061598494,0.008113992337053096,0.45112605027081254,0.02360783843901317
20240813,kanga,leader,75,-0.3915041432804617,0.05294599745198921,0.23172280395959816,0.26504231387869137
20240813,kanga,leader,102,-0.41012585559457937,0.041728237506876,0.1669072413005991,0.4252022797543055
20240813,kanga,leader,108,-0.25423643468388046,0.22005694790806407,0.1695967504058537,0.4176721273283324
20240813,kanga,leader,121,-0.31474053389962325,0.12542810771797983,0.2631553600571031,0.20374371772404307
20240813,kanga,leader,131,-0.34840295329278115,0.08786306503279494,0.39401573157230785,0.051309084924757435
20240813,kanga,leader,141,-0.4300346796066785,0.03190307184190319,0.032596700666249596,0.8770735604935893
20240813,kanga,leader,151,-0.421020358284268,0.03609302678486371,0.164782454286809,0.4312032185753487
20240813,kanga,leader,195,-0.18547736380952512,0.374731432713692,0.06746969893280576,0.7486326394752809
20240813,kanga,leader,198,-0.42129887664226406,0.035957334095096834,0.1027348853156503,0.6250734808386712
20240813,kanga,leader,200,-0.15597373485824714,0.4565636728671868,0.21033559830503318,0.31288663245916515
20240813,kanga,leader,204,-0.3047683870726312,0.1385183508947839,0.12852891852385048,0.5403447310656986
20240813,kanga,leader,206,-0.18901301867134207,0.36553111417822565,0.04737687058384414,0.822070542062725
20240813,kanga,leader,219,-0.4183109457104628,0.03743438897822825,0.33717680895073965,0.09930179113182877
20240813,kanga,leader,221,-0.4132606327556121,0.04004005930095338,0.404949108285649,0.04463858433625082
20240813,kanga,leader,222,-0.3054398587349038,0.13760729682158787,0.05584930650713523,0.7908885889528192
20240813,kanga,leader,230,-0.4765717614864047,0.01601782174591709,0.2847175207894226,0.16775505656774703
20240813,kanga,leader,234,-0.39412878070023916,0.051236346081963806,0.04253266926331831,0.8400209162334685
20240813,kanga,leader,235,-0.30760781488408534,0.1346952358217229,0.04481735266889923,0.8315446952437837
20240813,kanga,leader,243,-0.5725577929905035,0.002780025484574428,0.4785591091862344,0.015521294292153053
20240813,kanga,leader,259,-0.23742944686500858,0.2531195845178715,0.07471222614171574,0.7226398967078083
20240813,kanga,leader,261,-0.21119536926174937,0.3108670495875681,-0.0723163287669268,0.7312071173702211
20240813,kanga,leader,281,-0.43623579364875054,0.029253564074860076,0.05516852790033264,0.7933832880835617
20240813,kanga,leader,282,-0.39047922815514946,0.05362555361339918,0.025227687300699835,0.9047213521542865
20240814,kanga,leader,3,-0.33837581362768465,0.0018749827506224228,0.24754508692849075,0.024946896842070097
20240814,kanga,leader,44,-0.423163357717144,7.468081662232727e-05,0.22393114251350044,0.04313365335793261
20240814,kanga,leader,56,-0.4299469642390718,5.548181411512789e-05,0.25929357501965755,0.018655621957142765
20240814,kanga,leader,70,-0.5464294152402984,1.0935258326604792e-07,0.33861832304959394,0.0018599970839250973
20240814,kanga,leader,100,-0.3416357101301401,0.0016823594479093847,0.2920969284951023,0.007749731358070222
20240814,kanga,leader,112,-0.3968238274556183,0.00022338143508397209,0.24821408837530545,0.024545568486636256
20240814,kanga,leader,118,-0.36650517597187293,0.0007077722847704042,0.19902955112233475,0.07303673908130025
20240814,kanga,leader,119,-0.34504260861040864,0.0015003046723921127,0.10385211823848961,0.35314955894687955
20240814,kanga,leader,141,-0.41926803763830667,8.832553442488814e-05,0.25847164535273914,0.019046448834985928
20240814,kanga,leader,154,-0.49359700748993973,2.4530525111750267e-06,0.4706718728867135,8.109043027704702e-06
20240814,kanga,leader,186,-0.3933090923708549,0.0002568078744944249,0.23243763348077273,0.03560827466871589
20240814,kanga,leader,194,-0.4971310567703752,2.024272590030816e-06,0.2729203339628117,0.013110724340699657
20240814,kanga,leader,208,-0.1285882201765204,0.24959773175408856,0.1451333640550681,0.19327123429177512
20240814,kanga,leader,220,-0.4766813479565385,5.976578271027378e-06,0.2964135922506492,0.006851287987575933
20240814,kanga,leader,227,-0.28388415784958165,0.009748515879616004,0.3110595371141501,0.004448822600893929
20240814,kanga,leader,243,-0.3887792354199171,0.00030667209819237927,0.25773679726137555,0.019401793962970523
20240814,kanga,leader,269,-0.4309335762964392,5.310687255768086e-05,0.2624033424171009,0.017238584882599682
20240814,kanga,leader,274,-0.5154482201640321,7.21953376298026e-07,0.404207002580816,0.00016581363541370704
20240814,kanga,leader,283,-0.3187080448888363,0.0035203005487652933,0.17275130909743808,0.1206604044454108
20240815,kanga,leader,5,-0.5804766366109899,6.139625906653666e-07,0.29129447480218085,0.020544255202750716
20240815,kanga,leader,46,-0.5230005862897273,1.0949710770588344e-05,0.4394769507708644,0.000313833841824713
20240815,kanga,leader,58,-0.6308020729649901,3.0016641549754106e-08,0.40342525162909504,0.001043587409846574
20240815,kanga,leader,61,-0.5447871193988938,3.910599255023795e-06,0.222454304343312,0.07971384663857169
20240815,kanga,leader,85,-0.514668959159827,1.5936494138940894e-05,0.3410783684415277,0.006227284463431443
20240815,kanga,leader,107,-0.398426417332285,0.0012201640588078424,0.21506423126904928,0.09051129036427581
20240815,kanga,leader,133,-0.505553452086569,2.37622547043482e-05,0.28763632481357115,0.022262173992845743
20240815,kanga,leader,135,-0.5922260483301213,3.176759486484503e-07,0.3643101318682962,0.0033320998698882012
20240815,kanga,leader,136,-0.3778645141351106,0.00226407544406208,0.2204738450575754,0.08250189705872461
20240815,kanga,leader,181,-0.6589680989634081,4.318835952212948e-09,0.43619265809857277,0.00035210285469550244
20240815,kanga,leader,238,-0.5549965683429441,2.353419623595562e-06,0.35986805212877016,0.0037686954153254852
20240815,kanga,leader,267,-0.5390068157170982,5.175241066733157e-06,0.2713488089318945,0.03146250999888159
20240815,kanga,leader,268,-0.5245477092061076,1.0201433379215821e-05,0.29467578203522804,0.0190579115539104
20240815,kanga,leader,300,-0.5490486056115238,3.170082301203061e-06,0.3312555242246008,0.008003179468185477
20240815,kanga,leader,302,-0.48111006622254504,6.568128180624733e-05,0.3218476308967641,0.01010343053711671
20240815,kanga,leader,326,-0.5248585483342713,1.0056957259097625e-05,0.2742224563389911,0.029640228976030473
20240815,kanga,leader,328,-0.4339068265824288,0.00038119866484077154,0.16170158549869865,0.20547136064047972
20240815,kanga,leader,330,-0.6333934858329195,2.531855737067207e-08,0.43370806206290524,0.0003838294582417555
20240815,kanga,leader,334,-0.3343449641584597,0.007402154369995649,0.11412289078955157,0.373144970222664
20240815,kanga,leader,336,-0.3187030483316491,0.010904887874449628,0.22201921389548346,0.0803198658434223
20240819,kanga,follower,3,-0.6377095377889392,1.4523479393627862e-08,0.30453535965951745,0.01441761417792865
20240819,kanga,follower,63,-0.5914738140387151,2.653566545989923e-07,0.17223927283419452,0.17352879831256796
20240819,kanga,follower,82,-0.5333292012030989,5.6929121903395e-06,0.2096333245514012,0.09640401491428091
20240819,kanga,follower,102,-0.42847111003119714,0.0004121013350763823,0.26103722974758325,0.03721380536408032
20240819,kanga,follower,124,-0.42902248188490477,0.00040431466419740326,0.10472078236012185,0.4102110276923234
20240819,kanga,follower,149,-0.4061036468782495,0.000869941827913659,0.17400555278112312,0.16909287861542893
20240819,kanga,follower,156,-0.5202003179195689,1.0541092579886284e-05,0.07905490670005905,0.5346342355018552
20240819,kanga,follower,162,-0.4669820037952652,0.00010027183677624706,0.26045358462183155,0.037655556548744785
20240819,kanga,follower,177,-0.22237176052763263,0.07737945955819886,0.19800044227514307,0.11679817628002356
20240819,kanga,follower,183,-0.42079129769226103,0.0005357291185563004,0.2262232966953385,0.07225653029720351
20240819,kanga,follower,234,-0.41243127680972513,0.0007078682220008154,0.041430173182840715,0.7451443290037888
20240819,kanga,follower,235,-0.3866502917759773,0.0015997308430358904,0.24977371185116742,0.0465382577184587
20240819,kanga,follower,242,-0.36969145711140117,0.0026424281827281642,0.13754112842183505,0.2784520429277585
20240819,kanga,follower,249,-0.5321088823559984,6.0349915238985636e-06,0.2538616940200323,0.042953944162078976
20240819,kanga,follower,258,-0.4202326533189266,0.0005459198623607779,0.262379679517811,0.036214042624751204
20240819,kanga,follower,268,-0.5293599879648581,6.877059810789665e-06,0.1632912123932044,0.19730904244500322
20240819,kanga,follower,301,-0.5901296712662534,2.868060918928175e-07,0.33355111393531844,0.007072257358373354
20240819,kanga,follower,312,-0.18292414687518457,0.14795576624330362,-0.07873589977071836,0.5362893712253013
20240819,kanga,follower,337,-0.14697763589452606,0.2464751020184135,0.0786505956451812,0.5367323891055051
20240819,kanga,follower,339,-0.4919450193619071,3.6514293063944046e-05,0.12950644191765587,0.3077593549837743
20240819,kanga,follower,341,-0.42085720974921026,0.000534538228708024,0.23863062139598104,0.05757070913789109
20240821,kanga,follower,65,-0.4242345897381899,0.0045799032751505705,0.26399633525549576,0.08715065023104043
20240821,kanga,follower,70,-0.56170363071747,8.884975049697966e-05,0.15978027379749243,0.3060860406148253
20240821,kanga,follower,95,-0.6891843858626594,3.218844494272461e-07,0.25543394000976183,0.0982925974892189
20240821,kanga,follower,102,-0.5393973878333367,0.00018964119662471913,0.04421497759689426,0.778303101084461
20240821,kanga,follower,125,-0.4432533872221043,0.002911927714562121,-0.029812443666561116,0.849485665497659
20240821,kanga,follower,157,-0.5139468192281984,0.0004231921434578357,0.2076668576522521,0.18146551671087544
20240821,kanga,follower,257,-0.5663020616275654,7.54772446523586e-05,-0.110543992536136,0.4803793700544763
20240821,kanga,follower,261,-0.422676471946293,0.004747685181129163,0.2752742541873343,0.07400255235381943
20240821,kanga,follower,277,-0.17716074180479408,0.25574481451511316,0.11839711369207648,0.44954747044089194
20240821,kanga,follower,297,-0.48157830268341567,0.0010771770780198904,0.15725096993376267,0.3139053784313856
20240821,kanga,follower,299,-0.6777827680523029,5.953128165592456e-07,0.22116298922956965,0.15408604285069075
20240821,kanga,follower,335,-0.3973042464895815,0.008337184656984815,-0.11743201889646797,0.45327721806235927
20240821,kanga,follower,350,-0.42884799575846577,0.004113055571532709,-0.11523901714049473,0.46181456971747636
20240821,kanga,follower,362,-0.5347938909343273,0.00022031822984187025,0.03762543902398814,0.8106861580947825
20240821,kanga,follower,366,-0.47183268704595294,0.0014023625112132595,0.08587507040375167,0.5840077010423801
20240821,kanga,follower,368,-0.47693763814474177,0.0012225420982286469,0.18161501895725105,0.24379230398002708
20240821,kanga,follower,370,-0.5303963329379671,0.00025373843388727825,0.29014936195040986,0.05910675227572917
20240821,kanga,follower,372,-0.5456537626860807,0.00015413894712159573,-0.060779438268742825,0.6986293229346364
20240821,kanga,follower,374,-0.4168602004232891,0.005422209935666887,0.21371322088255915,0.16879866954380718
20240822,kanga,follower,52,-0.5324825736915919,0.00023735198681286055,0.19391266405718305,0.21277620498486127
20240822,kanga,follower,62,-0.5177724060680903,0.0003765962484367867,0.24311233947743,0.11620832451606138
20240822,kanga,follower,72,-0.5799952056744577,4.576373106155094e-05,0.4677420825081167,0.0015630027641834032
20240822,kanga,follower,136,-0.24156144599921864,0.11862779954677698,0.02023374409985213,0.8975278749138647
20240822,kanga,follower,232,-0.5255140815848913,0.000296146074026581,0.18099564804435322,0.24543129075143313
20240822,kanga,follower,233,-0.3137227568503994,0.040497509117035445,0.10586471378923888,0.49926431172434504
20240822,kanga,follower,239,-0.5807147453371361,4.454848332887689e-05,0.22573410758354756,0.1455361202378969
20240822,kanga,follower,260,-0.4241245431032132,0.004591581356520461,0.16630053972903092,0.28650724393748006
20240822,kanga,follower,278,-0.520302914349806,0.00034836549122750464,0.43216309922723106,0.0038037817376250023
20240822,kanga,follower,305,-0.4831253176294257,0.0010322583057932354,0.17005036674453972,0.27562490131371536
20240822,kanga,follower,307,-0.32163824663167806,0.035446524691210346,-0.06050131645179349,0.6999437000788848
20240822,kanga,follower,314,-0.4842047413787661,0.0010019123062814778,0.20507248005700832,0.18710376904144319
20240822,kanga,follower,331,-0.3611187015598732,0.017353197754836507,0.17755794828365612,0.25466331846684986
20240822,kanga,follower,333,-0.5126714063436795,0.0004398408613765053,0.3672843901287554,0.015400338874743338
20240822,kanga,follower,335,-0.22316912156570878,0.15028957195840795,0.1992594527150709,0.2001866101190994
20240822,kanga,follower,337,-0.35069513803904695,0.021129480318751274,0.06861519371795448,0.6619681908804037
20250415,kanga,follower,2,-0.5763308707909254,4.238128572979389e-05,0.3337351911245279,0.026834162810281257
20250415,kanga,follower,4,-0.5465283648411786,0.0001239963202843879,0.44174588124766784,0.002682577796128692
20250415,kanga,follower,9,-0.4761165362022547,0.0010877033031259447,0.3228906265202746,0.03253426077605553
20250415,kanga,follower,12,-0.5494339156185241,0.00011217172144229204,0.3644855481648277,0.014997097163524346
20250415,kanga,follower,14,-0.7022748510940885,1.0797910080853972e-07,0.5265064930957405,0.00024141215454702683
20250415,kanga,follower,17,-0.49260873967101415,0.0006815604249676026,0.3588962579234736,0.016737503625272702
20250415,kanga,follower,18,-0.6027740094105634,1.492059923400905e-05,0.3394071650327448,0.024200599057869244
20250415,kanga,follower,21,-0.6137118775218312,9.422589743277815e-06,0.47727333939527583,0.0010534133780458956
20250415,kanga,follower,36,-0.3681720222416674,0.013935326929027245,0.1261618647300171,0.4144776127720286
20250415,kanga,follower,38,-0.3413937566436033,0.02333083879488445,0.19401047591893614,0.2069840367365396
20250415,kanga,follower,40,-0.5696279155146293,5.444646604132756e-05,0.42216317425034217,0.004310845607894265
20250415,kanga,follower,42,-0.6461673079785744,2.1639029660229784e-06,0.5196165084428918,0.0003007625939928165
20250415,kanga,follower,43,-0.5907906428646057,2.422072086089281e-05,0.5578131641592127,8.357719613738382e-05
20250415,kanga,follower,45,-0.541419818350304,0.00014756141725466018,0.3584415053220789,0.016886328211023476
20250415,kanga,follower,50,-0.7246674337771217,2.6723144487239623e-08,0.5338369630888029,0.0001900731598806724
20250415,kanga,follower,52,-0.6872273441828153,2.574242624778985e-07,0.49437930252383133,0.0006472926268063494
20250415,kanga,follower,53,-0.5896382275242646,2.5350163892760684e-05,0.32334522389374853,0.032276724336027324
20250415,kanga,follower,55,-0.7165931075846561,4.489277396008144e-08,0.5637450963973223,6.753460176181787e-05
20250415,kanga,follower,56,-0.49756052252402255,0.0005895800193265235,0.32835945928366034,0.029546112728157988
20250415,kanga,follower,57,-0.2722355738002471,0.07381539666147058,0.17847183098444333,0.24641462743469564
20250415,kanga,follower,59,-0.5487853377326343,0.00011471861639799955,0.3688266591352241,0.013753628930839479
20250415,kanga,follower,60,-0.6489372779592908,1.8932668719747932e-06,0.4845718488898174,0.0008584168821354148
20250415,kanga,follower,62,-0.4578327272071683,0.0017786084161977487,0.3809111384824075,0.010744114965559737
20250415,kanga,follower,67,-0.40879105115788533,0.005868066800495086,0.309080120328792,0.04120410296176958
20250415,kanga,follower,76,-0.4008390134035092,0.00700892882833632,0.31036110896871094,0.0403279085770977
20250415,kanga,follower,84,-0.6014016220134577,1.5787504738320868e-05,0.363423196463305,0.01531552790006458
